customer_id,age,gender,region,acquisition_channel,signup_date,last_purchase_date,total_purchases,avg_order_value,campaign_exposure,campaign_clicks,time_on_site,churned,revenue_last_12m
285,40,Male,North,Search Ads,2024-02-28,2025-09-25,1,103.22,No,0,3.78,0,103.22
286,66,Male,North,Referral,2023-02-18,2025-07-19,3,86.43,No,1,8.92,0,259.29
287,26,Female,West,Email,2023-12-31,2025-05-25,2,56.83,Yes,3,6.71,0,113.66
288,47,Female,North,Organic,2024-08-12,2025-06-25,1,87.54,No,0,13.93,0,87.54
289,46,Male,West,Social Media,2025-03-12,2025-06-04,5,74.99,Yes,2,8.35,0,374.95
290,42,Female,South,Organic,2025-04-26,2025-10-04,1,128.76,No,4,6.32,0,128.76
291,59,Male,East,Referral,2023-01-02,2025-09-17,5,106.91,Yes,1,10.87,0,534.55
292,31,Male,North,Organic,2025-05-24,2025-07-19,7,89.79,Yes,0,10.81,0,628.53
293,67,Female,East,Search Ads,2024-11-19,2024-11-22,3,123.97,Yes,1,8.92,1,371.91
294,35,Female,East,Referral,2023-07-22,2025-09-25,4,111.87,No,0,9.78,0,447.48
295,46,Female,West,Email,2023-08-05,2025-01-05,3,44.96,Yes,1,15.01,1,134.88
296,45,Female,North,Referral,2025-02-18,2025-07-13,3,117.03,Yes,3,11.18,0,351.09
297,62,Other,North,Social Media,2024-11-27,2025-02-09,1,97.1,Yes,0,10.3,1,97.1
298,40,Male,North,Social Media,2023-07-26,2025-06-29,4,96.02,Yes,1,15.35,0,384.08
299,32,Male,North,Social Media,2024-03-15,2025-07-06,2,86.59,No,0,10.05,0,173.18
300,19,Male,West,Search Ads,2025-05-11,2025-08-30,3,80.55,Yes,0,4.77,0,241.65
301,36,Female,North,Email,2023-01-21,2025-06-30,3,63.65,Yes,0,9.64,0,190.95
302,60,Female,North,Referral,2024-05-27,2025-09-21,2,112.85,Yes,1,9.47,0,225.7
303,18,Female,West,Email,2025-05-26,2025-06-11,2,76.09,Yes,1,5.87,1,152.18
304,64,Male,North,Social Media,2023-01-04,2025-06-16,8,71.64,Yes,1,11.38,0,573.12
305,46,Male,North,Social Media,2024-07-02,2025-06-29,0,154.24,No,0,2.96,0,0.0
306,25,Female,East,Email,2024-07-14,2025-08-27,2,76.2,No,1,12.81,0,152.4
307,33,Other,South,Email,2023-11-11,2025-03-02,3,72.39,Yes,2,10.96,1,217.17
308,46,Male,West,Email,2024-06-24,2025-06-11,0,100.11,No,1,2.48,0,0.0
309,34,Male,East,Email,2024-12-06,2025-04-10,3,79.41,No,0,9.8,1,238.23
310,23,Male,South,Organic,2023-10-12,2025-09-12,0,118.81,No,1,9.33,0,0.0
311,52,Male,East,Organic,2024-05-12,2025-09-26,3,97.89,Yes,2,12.87,0,293.67
312,52,Male,West,Email,2024-06-22,2025-09-01,1,89.54,No,0,13.17,0,89.54
313,24,Male,South,Search Ads,2023-02-05,2025-09-14,1,108.35,Yes,2,14.83,0,108.35
314,32,Female,East,Social Media,2023-08-02,2025-06-10,1,95.16,Yes,0,10.27,0,95.16
315,30,Male,South,Email,2024-10-14,2025-08-24,3,69.15,Yes,2,10.22,0,207.45
316,52,Male,East,Search Ads,2024-05-05,2025-06-14,2,98.95,Yes,1,7.23,0,197.9
317,55,Male,East,Social Media,2025-08-30,2025-09-07,4,59.85,Yes,2,13.6,0,239.4
318,55,Female,North,Social Media,2025-05-02,2025-08-04,2,58.51,Yes,0,3.12,0,117.02
319,66,Male,South,Organic,2023-08-11,2025-01-13,2,72.33,No,0,4.17,1,144.66
320,57,Male,North,Social Media,2025-09-27,2025-10-07,2,80.44,Yes,0,8.85,0,160.88
321,34,Male,East,Email,2025-05-15,2025-07-18,1,87.92,Yes,0,8.51,0,87.92
322,23,Female,East,Organic,2024-02-26,2025-09-22,5,24.51,Yes,3,8.05,0,122.55
323,49,Female,South,Email,2024-09-14,2025-08-16,5,75.99,No,1,11.82,0,379.95
324,65,Male,North,Social Media,2023-10-08,2025-07-10,4,51.58,Yes,0,7.94,0,206.32
325,68,Male,West,Organic,2023-03-20,2025-03-01,5,98.43,No,0,4.12,1,492.15
326,29,Male,South,Email,2023-08-27,2025-06-20,3,75.25,Yes,1,8.66,0,225.75
327,30,Female,South,Social Media,2025-01-02,2025-07-28,2,80.27,Yes,0,9.59,0,160.54
328,19,Female,North,Email,2024-07-26,2025-07-05,2,61.84,Yes,2,11.81,0,123.68
329,25,Male,East,Social Media,2024-03-18,2025-06-13,4,98.18,Yes,1,16.04,0,392.72
330,46,Male,South,Email,2024-04-27,2025-07-01,1,53.37,Yes,0,12.52,0,53.37
331,46,Female,West,Organic,2025-03-07,2025-08-19,2,78.21,Yes,0,12.67,0,156.42
332,37,Female,East,Referral,2024-11-29,2025-07-28,6,81.34,Yes,0,7.78,0,488.04
333,34,Male,North,Organic,2024-09-29,2025-01-13,3,122.86,No,0,7.51,1,368.58
334,61,Male,East,Search Ads,2024-05-17,2025-07-04,2,48.04,No,1,9.27,0,96.08
335,41,Male,North,Organic,2023-01-03,2025-08-18,3,119.51,No,0,5.69,0,358.53
336,60,Female,North,Email,2023-12-01,2025-08-15,2,77.95,Yes,0,8.52,0,155.9
337,68,Female,East,Social Media,2023-05-07,2025-09-21,2,80.03,Yes,0,9.63,0,160.06
338,34,Female,North,Organic,2025-02-15,2025-07-12,8,112.2,Yes,1,5.83,0,897.6
339,28,Female,West,Organic,2023-12-20,2025-07-18,1,105.12,No,1,11.28,0,105.12
340,67,Male,East,Search Ads,2023-09-03,2025-07-18,2,94.6,Yes,1,7.97,0,189.2
341,51,Male,North,Email,2024-04-28,2025-08-12,9,97.73,No,0,9.62,0,879.57
342,33,Male,West,Social Media,2024-04-26,2025-06-19,2,46.36,Yes,2,10.58,0,92.72
343,50,Female,East,Social Media,2023-06-29,2025-04-10,2,60.68,No,1,12.36,1,121.36
344,44,Female,North,Social Media,2025-04-04,2025-08-07,1,96.98,Yes,1,4.18,0,96.98
345,65,Male,East,Search Ads,2023-08-05,2025-09-12,1,67.32,Yes,0,12.88,0,67.32
346,31,Male,West,Social Media,2025-03-15,2025-09-19,3,86.2,Yes,1,12.55,0,258.6
347,69,Female,South,Social Media,2024-06-23,2025-09-25,5,76.82,Yes,1,9.65,0,384.1
348,66,Female,South,Organic,2024-06-25,2024-12-21,2,56.19,No,1,9.56,1,112.38
349,27,Female,South,Search Ads,2024-12-08,2025-09-15,4,113.68,No,1,9.79,0,454.72
350,26,Male,South,Organic,2023-04-04,2025-07-17,4,101.44,Yes,0,5.68,0,405.76
351,45,Female,North,Social Media,2025-03-10,2025-09-19,4,82.13,Yes,0,9.37,0,328.52
352,20,Female,East,Social Media,2025-01-18,2025-10-01,5,121.69,Yes,1,12.39,0,608.45
353,33,Female,West,Email,2023-07-19,2025-07-20,1,52.34,Yes,0,2.81,0,52.34
354,40,Female,East,Search Ads,2023-03-28,2025-08-15,2,71.0,No,1,9.41,0,142.0
355,68,Female,North,Search Ads,2024-12-26,2025-09-04,5,74.0,Yes,0,10.46,0,370.0
356,69,Female,South,Organic,2023-04-02,2025-07-16,2,78.92,Yes,1,10.99,0,157.84
357,25,Female,North,Search Ads,2024-08-04,2025-06-03,2,86.42,No,1,4.18,0,172.84
358,64,Male,South,Search Ads,2023-09-13,2025-09-02,2,109.61,Yes,1,7.66,0,219.22
359,22,Male,East,Email,2024-12-21,2025-08-11,4,135.09,Yes,1,5.9,0,540.36
360,56,Female,South,Social Media,2025-07-14,2025-08-30,3,99.09,Yes,1,6.51,0,297.27
361,61,Female,West,Email,2025-04-24,2025-07-20,8,86.41,No,0,10.49,0,691.28
362,64,Male,South,Search Ads,2025-01-22,2025-08-03,5,123.15,No,0,6.23,0,615.75
363,29,Male,East,Social Media,2024-10-06,2025-08-26,7,89.57,No,0,6.61,0,626.99
364,64,Female,West,Search Ads,2023-03-18,2024-05-22,0,91.93,Yes,0,14.86,1,0.0
365,24,Female,East,Search Ads,2025-08-10,2025-10-07,2,97.67,No,1,6.97,0,195.34
366,44,Other,West,Email,2025-07-10,2025-08-06,4,93.0,Yes,3,13.05,0,372.0
367,42,Male,West,Organic,2023-03-04,2025-07-14,2,106.1,Yes,0,5.55,0,212.2
368,34,Female,East,Email,2025-02-24,2025-08-24,5,38.84,Yes,0,7.4,0,194.2
369,19,Female,South,Search Ads,2023-04-18,2025-09-20,0,102.35,Yes,2,6.58,0,0.0
370,58,Male,South,Organic,2024-08-28,2025-07-22,5,90.16,Yes,1,10.69,0,450.8
371,35,Male,West,Email,2023-09-08,2024-09-03,2,80.9,No,2,7.38,1,161.8
372,52,Other,North,Social Media,2023-05-08,2025-06-24,3,106.53,Yes,0,11.89,0,319.59
373,39,Male,West,Social Media,2023-08-20,2025-06-24,4,103.16,No,0,9.06,0,412.64
374,37,Female,South,Social Media,2023-11-18,2025-05-29,0,73.09,Yes,1,3.45,0,0.0
375,64,Female,East,Social Media,2023-12-17,2025-06-30,5,86.9,Yes,2,9.53,0,434.5
376,22,Female,South,Search Ads,2023-10-29,2025-06-06,2,103.67,No,1,3.39,0,207.34
377,56,Male,West,Search Ads,2024-04-09,2025-07-27,7,87.12,Yes,4,10.2,0,609.84
378,56,Female,North,Organic,2024-10-03,2025-08-24,8,66.19,No,1,9.67,0,529.52
379,37,Male,South,Search Ads,2024-04-10,2025-08-29,5,93.31,Yes,1,11.26,0,466.55
380,31,Female,West,Social Media,2024-08-12,2025-07-09,4,117.34,No,1,8.23,0,469.36
381,18,Male,South,Organic,2024-01-22,2025-09-08,2,80.68,Yes,1,3.53,0,161.36
382,66,Female,South,Referral,2023-10-06,2025-08-27,4,105.16,No,0,8.63,0,420.64
383,67,Female,West,Social Media,2023-05-29,2025-01-15,3,138.15,Yes,2,10.94,1,414.45
384,30,Male,West,Social Media,2023-11-09,2025-09-09,1,37.26,Yes,0,8.88,0,37.26
385,19,Male,North,Email,2023-07-12,2025-08-09,3,104.17,No,1,8.26,0,312.51
386,24,Female,East,Search Ads,2024-06-03,2025-04-10,1,72.64,Yes,1,3.89,1,72.64
387,21,Male,North,Email,2024-10-18,2025-09-21,2,71.09,Yes,1,9.42,0,142.18
388,61,Male,North,Organic,2025-04-27,2025-07-25,1,78.91,No,0,7.67,0,78.91
389,64,Female,East,Email,2023-10-23,2025-07-13,1,68.78,Yes,0,4.73,0,68.78
390,25,Female,North,Organic,2023-05-07,2025-01-11,4,98.64,Yes,2,10.63,1,394.56
391,56,Female,South,Email,2025-03-28,2025-08-05,2,57.88,Yes,1,7.23,0,115.76
392,27,Male,North,Email,2024-12-28,2025-08-12,3,102.94,Yes,2,9.94,0,308.82
393,37,Other,West,Social Media,2023-11-14,2024-12-09,5,108.8,Yes,1,11.48,1,544.0
394,49,Female,East,Search Ads,2025-09-25,2025-10-14,1,54.85,No,1,8.99,0,54.85
395,55,Male,North,Search Ads,2024-10-05,2025-06-20,3,57.15,No,0,3.98,0,171.45
396,63,Male,West,Referral,2025-01-21,2025-07-30,4,81.13,Yes,2,9.78,0,324.52
397,20,Male,West,Search Ads,2023-12-19,2025-08-07,6,113.72,Yes,1,15.72,0,682.32
398,28,Male,South,Email,2024-03-18,2025-08-06,2,69.0,Yes,1,12.69,0,138.0
399,32,Female,West,Search Ads,2023-12-17,2025-08-20,2,94.25,No,0,10.5,0,188.5
400,34,Male,South,Referral,2025-01-03,2025-03-01,2,60.55,Yes,1,9.76,1,121.1
401,69,Female,South,Search Ads,2025-03-28,2025-08-16,4,72.07,No,2,5.04,0,288.28
402,58,Male,South,Organic,2025-05-13,2025-06-11,3,61.85,Yes,0,9.29,1,185.55
403,34,Male,North,Search Ads,2023-11-30,2025-08-26,1,72.51,Yes,1,6.47,0,72.51
404,68,Male,East,Email,2025-02-09,2025-08-15,1,82.71,Yes,1,9.16,0,82.71
405,43,Female,East,Referral,2024-11-16,2025-04-06,2,96.78,No,0,3.66,1,193.56
406,44,Female,West,Search Ads,2023-01-13,2025-06-21,3,96.92,Yes,0,13.04,0,290.76
407,40,Male,North,Organic,2025-03-08,2025-08-06,2,58.04,No,0,1.0,0,116.08
408,25,Male,North,Organic,2023-05-12,2025-08-25,4,115.84,Yes,0,11.24,0,463.36
409,66,Male,South,Email,2023-05-09,2025-08-25,2,78.83,Yes,2,12.99,0,157.66
410,18,Female,North,Organic,2023-04-18,2025-08-01,0,111.11,Yes,0,16.47,0,0.0
411,27,Male,West,Search Ads,2024-07-04,2025-06-11,3,107.29,Yes,0,9.59,0,321.87
412,29,Female,East,Organic,2023-02-01,2025-08-29,1,98.82,No,0,6.44,0,98.82
413,32,Male,West,Organic,2024-05-21,2025-06-23,4,115.6,No,0,8.36,0,462.4
414,24,Male,East,Email,2024-12-17,2025-09-02,3,68.69,Yes,3,10.68,0,206.07
415,18,Female,North,Organic,2024-06-21,2025-07-16,3,97.26,Yes,1,10.82,0,291.78
416,53,Female,North,Email,2023-09-26,2025-07-15,1,29.49,Yes,0,4.23,0,29.49
417,68,Male,South,Referral,2023-12-01,2025-06-17,3,99.43,No,0,9.68,0,298.29
418,24,Other,West,Referral,2024-12-25,2024-12-31,4,104.02,Yes,0,8.07,1,416.08
419,33,Male,South,Search Ads,2023-12-07,2025-06-23,2,72.62,No,0,4.98,0,145.24
420,44,Male,North,Email,2024-10-30,2025-07-10,2,87.87,Yes,3,4.61,0,175.74
421,66,Male,East,Search Ads,2024-11-20,2025-10-01,4,51.47,Yes,2,16.09,0,205.88
422,54,Female,North,Email,2024-06-09,2025-01-02,2,60.83,No,0,10.5,1,121.66
423,57,Female,East,Referral,2024-01-09,2025-09-10,4,92.66,No,1,9.68,0,370.64
424,48,Male,North,Search Ads,2023-03-01,2024-12-04,1,61.94,Yes,2,9.22,1,61.94
425,39,Female,East,Social Media,2025-01-16,2025-08-07,3,128.48,Yes,0,11.5,0,385.44
426,28,Female,South,Social Media,2023-11-03,2025-08-11,4,97.23,Yes,1,6.98,0,388.92
427,62,Other,West,Email,2024-04-01,2025-06-06,1,83.12,Yes,0,9.38,0,83.12
428,59,Female,East,Search Ads,2023-01-28,2025-06-30,2,95.18,No,0,8.73,0,190.36
429,19,Female,North,Social Media,2025-01-14,2025-06-16,0,94.06,No,0,5.52,0,0.0
430,55,Female,West,Search Ads,2025-07-01,2025-08-23,2,64.59,Yes,1,9.27,0,129.18
431,22,Male,West,Search Ads,2025-05-31,2025-06-23,4,101.29,Yes,3,8.13,0,405.16
432,56,Male,East,Social Media,2023-11-06,2025-08-16,1,93.88,Yes,1,7.43,0,93.88
433,60,Female,West,Search Ads,2023-03-31,2025-08-24,3,76.93,Yes,1,7.97,0,230.79
434,24,Male,West,Email,2023-04-06,2025-07-14,3,95.76,No,0,2.88,0,287.28
435,40,Female,North,Email,2024-01-17,2025-07-18,1,79.61,No,1,11.19,0,79.61
436,24,Male,South,Organic,2023-01-03,2025-01-18,2,96.51,Yes,4,14.16,1,193.02
437,47,Female,South,Social Media,2024-09-05,2025-08-24,2,111.71,No,1,5.82,0,223.42
438,66,Male,East,Search Ads,2023-02-12,2025-07-04,2,89.59,Yes,0,12.04,0,179.18
439,22,Female,West,Social Media,2024-09-14,2025-03-04,6,126.29,Yes,2,9.0,1,757.74
440,38,Male,East,Referral,2025-05-20,2025-07-17,7,83.8,Yes,2,9.4,0,586.6
441,68,Male,South,Social Media,2025-09-24,2025-10-13,2,62.03,No,1,4.71,0,124.06
442,33,Female,West,Social Media,2025-09-01,2025-09-14,4,90.03,Yes,1,8.78,0,360.12
443,24,Female,East,Referral,2023-10-17,2025-08-05,2,70.41,Yes,2,10.82,0,140.82
444,43,Female,South,Search Ads,2024-10-09,2025-09-13,3,99.51,Yes,1,7.25,0,298.53
445,44,Other,West,Referral,2023-02-16,2025-07-31,8,67.71,No,0,5.77,0,541.68
446,52,Male,South,Email,2023-08-28,2025-04-10,3,100.89,No,1,6.48,1,302.67
447,34,Female,East,Organic,2025-02-20,2025-06-19,2,80.06,Yes,1,1.0,0,160.12
448,67,Male,South,Search Ads,2023-07-25,2025-07-26,5,129.19,Yes,3,10.69,0,645.95
449,45,Female,West,Social Media,2023-11-02,2025-07-25,1,119.87,Yes,1,12.52,0,119.87
450,32,Male,South,Referral,2024-02-16,2025-09-03,1,116.95,No,0,9.09,0,116.95
451,67,Male,South,Social Media,2023-11-28,2025-08-24,4,63.14,Yes,2,12.68,0,252.56
452,66,Female,East,Social Media,2025-01-11,2025-06-24,4,66.83,No,0,7.27,0,267.32
453,43,Female,West,Search Ads,2025-06-29,2025-09-04,4,92.81,No,0,13.43,0,371.24
454,19,Male,North,Social Media,2024-06-24,2025-08-29,5,98.03,No,0,6.07,0,490.15
455,49,Female,North,Social Media,2024-07-31,2025-08-15,6,84.97,Yes,2,9.3,0,509.82
456,46,Female,West,Email,2025-01-04,2025-06-05,4,80.77,No,1,7.03,0,323.08
457,25,Male,West,Organic,2024-02-06,2025-09-04,4,97.48,Yes,0,9.36,0,389.92
458,50,Female,South,Social Media,2024-03-31,2024-12-15,3,116.89,No,1,7.88,1,350.67
459,61,Male,South,Referral,2025-08-11,2025-09-08,2,133.83,No,2,7.69,0,267.66
460,23,Male,South,Organic,2024-01-22,2025-08-27,2,123.65,No,3,5.96,0,247.3
461,55,Female,East,Social Media,2023-09-24,2025-08-16,4,46.22,Yes,0,8.52,0,184.88
462,25,Male,East,Email,2023-01-22,2025-08-23,1,19.24,No,0,1.3,0,19.24
463,56,Male,West,Social Media,2023-01-22,2025-07-03,5,99.35,Yes,1,10.94,0,496.75
464,39,Female,North,Organic,2025-02-10,2025-08-05,5,108.38,No,1,4.93,0,541.9
465,18,Male,West,Social Media,2023-08-20,2025-06-04,0,107.06,Yes,1,7.46,0,0.0
466,68,Female,North,Search Ads,2025-01-12,2025-08-04,4,111.47,Yes,0,5.59,0,445.88
467,26,Female,West,Organic,2023-02-14,2025-08-25,6,108.5,Yes,4,11.06,0,651.0
468,48,Male,North,Email,2025-03-08,2025-07-12,3,85.47,No,0,6.37,0,256.41
469,27,Female,North,Social Media,2024-02-13,2025-08-05,1,93.85,No,0,1.27,0,93.85
470,66,Male,North,Email,2025-03-29,2025-04-09,1,100.45,No,1,8.84,1,100.45
471,56,Female,North,Organic,2025-04-13,2025-09-09,2,101.56,Yes,1,7.04,0,203.12
472,59,Male,South,Search Ads,2024-07-26,2025-10-04,2,84.15,No,1,7.93,0,168.3
473,40,Female,East,Social Media,2025-09-05,2025-09-09,3,62.63,Yes,2,13.43,1,187.89
474,42,Male,West,Social Media,2025-08-06,2025-09-04,1,51.41,Yes,1,7.14,1,51.41
475,50,Female,East,Organic,2024-12-03,2025-09-23,4,76.51,No,3,7.85,0,306.04
476,58,Male,East,Social Media,2024-05-08,2025-07-16,2,58.05,Yes,1,8.12,0,116.1
477,62,Male,South,Search Ads,2025-07-17,2025-08-10,2,89.56,Yes,2,13.22,0,179.12
478,18,Female,West,Social Media,2025-08-30,2025-09-20,5,103.41,No,2,8.84,0,517.05
479,52,Female,North,Social Media,2024-02-14,2025-08-16,5,92.32,Yes,2,9.85,0,461.6
480,23,Other,South,Referral,2023-11-22,2024-10-14,6,92.06,No,0,4.28,1,552.36
481,32,Male,North,Search Ads,2023-10-31,2025-06-22,5,102.43,Yes,0,12.26,0,512.15
482,61,Male,North,Social Media,2025-07-27,2025-08-03,2,64.09,Yes,1,11.34,0,128.18
483,31,Male,East,Social Media,2023-06-04,2025-07-03,2,102.84,Yes,1,7.51,0,205.68
484,59,Male,North,Social Media,2023-01-04,2025-02-27,1,90.45,No,1,9.06,1,90.45
485,42,Female,North,Social Media,2024-05-17,2025-08-31,2,72.54,No,0,10.36,0,145.08
486,30,Female,West,Social Media,2025-08-12,2025-09-04,3,103.4,No,1,15.25,1,310.2
487,35,Female,North,Email,2023-11-24,2025-07-08,4,17.36,Yes,2,11.23,0,69.44
488,45,Male,East,Social Media,2024-05-21,2024-11-15,1,85.8,Yes,2,8.24,1,85.8
489,57,Male,South,Search Ads,2023-04-18,2025-10-04,5,80.63,Yes,0,8.4,0,403.15
490,49,Female,West,Referral,2025-04-02,2025-09-03,2,77.01,Yes,0,8.61,0,154.02
491,66,Male,East,Email,2025-07-23,2025-10-07,5,73.67,Yes,1,10.79,0,368.35
492,63,Female,North,Email,2024-09-28,2025-02-15,3,96.83,Yes,0,5.95,1,290.49
493,57,Male,West,Organic,2023-05-05,2025-05-26,2,77.31,No,2,10.8,0,154.62
494,49,Male,South,Social Media,2023-04-09,2025-08-19,7,112.7,Yes,1,5.66,0,788.9
495,33,Female,South,Social Media,2025-01-11,2025-08-02,6,55.63,No,2,10.6,0,333.78
496,39,Male,East,Social Media,2023-05-09,2025-07-19,2,88.24,Yes,2,13.08,0,176.48
497,24,Other,East,Social Media,2023-03-10,2025-04-10,5,62.5,Yes,3,11.49,1,312.5
498,37,Male,South,Organic,2025-06-11,2025-08-10,4,116.82,Yes,1,10.64,0,467.28
499,66,Male,South,Referral,2024-06-12,2025-02-14,1,105.85,Yes,3,10.87,1,105.85
500,40,Male,North,Email,2024-08-19,2025-08-17,3,62.18,Yes,1,5.65,0,186.54
501,23,Male,East,Organic,2024-11-07,2025-08-03,4,99.61,Yes,2,6.82,0,398.44
502,51,Female,West,Organic,2023-12-12,2025-07-23,1,112.13,No,0,8.75,0,112.13
503,68,Male,South,Search Ads,2023-08-24,2025-06-14,4,86.16,No,3,8.21,0,344.64
504,63,Female,West,Organic,2024-06-04,2025-09-04,4,84.66,Yes,0,10.58,0,338.64
505,32,Female,North,Search Ads,2023-03-17,2025-07-07,2,98.06,Yes,0,10.07,0,196.12
506,41,Male,West,Social Media,2023-10-24,2025-08-18,2,84.79,Yes,3,10.55,0,169.58
507,45,Male,West,Referral,2024-08-18,2025-08-04,6,119.78,No,0,8.86,0,718.68
508,30,Male,East,Organic,2025-08-03,2025-09-13,2,90.57,No,0,9.72,0,181.14
509,31,Female,North,Email,2024-08-27,2025-08-09,2,95.2,No,0,10.85,0,190.4
510,30,Female,South,Search Ads,2025-01-23,2025-08-10,2,103.73,Yes,0,6.76,0,207.46
511,69,Male,North,Organic,2023-11-09,2025-07-21,2,92.23,No,1,10.11,0,184.46
512,56,Female,East,Search Ads,2023-02-27,2025-09-25,4,91.93,Yes,2,7.62,0,367.72
513,61,Female,West,Email,2024-01-13,2025-09-17,4,78.15,Yes,1,11.08,0,312.6
514,60,Male,South,Search Ads,2024-11-24,2025-06-25,3,97.7,No,1,12.44,0,293.1
515,67,Male,North,Social Media,2023-02-15,2025-09-15,3,94.09,Yes,0,2.92,0,282.27
516,23,Other,South,Search Ads,2025-05-18,2025-08-12,3,99.07,No,0,11.64,0,297.21
517,63,Male,East,Organic,2023-10-24,2025-09-07,4,46.99,No,0,7.64,0,187.96
518,21,Male,East,Organic,2024-11-20,2025-01-20,6,97.19,No,1,5.43,1,583.14
519,42,Male,North,Social Media,2025-06-04,2025-08-10,1,92.57,Yes,0,7.55,0,92.57
520,48,Female,East,Social Media,2024-09-05,2025-07-24,6,99.82,Yes,0,6.67,0,598.92
521,36,Male,North,Social Media,2023-06-21,2025-09-17,4,57.41,No,1,10.12,0,229.64
522,25,Male,East,Email,2023-09-14,2024-12-02,4,83.51,Yes,1,5.31,1,334.04
523,27,Male,South,Referral,2024-04-14,2025-06-09,5,101.55,Yes,5,13.68,0,507.75
524,60,Female,North,Referral,2025-09-08,2025-10-06,4,96.81,Yes,3,12.11,0,387.24
525,34,Male,East,Social Media,2024-11-09,2025-07-25,4,101.12,No,1,9.28,0,404.48
526,34,Female,East,Social Media,2024-09-10,2025-10-03,1,83.66,No,0,2.49,0,83.66
527,66,Male,South,Organic,2025-03-16,2025-08-28,3,53.22,No,1,4.03,0,159.66
528,25,Male,West,Referral,2023-05-22,2025-06-26,3,34.33,No,0,7.76,0,102.99
529,65,Other,East,Social Media,2023-03-23,2025-08-30,2,62.76,No,0,8.52,0,125.52
530,65,Female,South,Social Media,2024-08-08,2025-06-22,1,64.72,Yes,1,11.72,0,64.72
531,49,Male,West,Social Media,2024-08-16,2025-03-24,2,108.61,Yes,0,1.07,1,217.22
532,26,Female,West,Social Media,2023-09-16,2025-07-02,3,110.19,Yes,2,7.62,0,330.57
533,26,Female,North,Social Media,2024-09-21,2025-08-03,2,105.76,No,0,11.11,0,211.52
534,32,Male,West,Email,2023-06-03,2025-04-10,2,83.65,Yes,0,10.25,1,167.3
535,48,Female,West,Social Media,2023-07-17,2025-09-16,1,49.67,No,0,7.2,0,49.67
536,25,Female,North,Search Ads,2025-06-15,2025-10-07,3,79.13,No,0,3.16,0,237.39
537,41,Male,East,Referral,2023-01-31,2025-06-30,0,130.77,Yes,0,12.57,0,0.0
538,24,Female,North,Search Ads,2024-07-13,2025-08-27,2,68.16,Yes,1,8.65,0,136.32
539,46,Male,East,Search Ads,2025-04-26,2025-05-17,4,102.27,Yes,3,11.14,0,409.08
540,19,Male,West,Organic,2024-12-16,2025-09-11,4,84.69,No,3,12.4,0,338.76
541,54,Other,South,Social Media,2024-03-17,2025-08-25,4,77.4,Yes,2,12.83,0,309.6
542,20,Female,East,Email,2023-11-12,2025-01-14,2,80.43,No,0,7.9,1,160.86
543,28,Female,North,Social Media,2023-03-02,2025-08-24,6,105.39,Yes,2,9.0,0,632.34
544,27,Female,East,Social Media,2023-05-05,2025-08-07,3,49.36,No,1,6.94,0,148.08
545,61,Female,West,Social Media,2024-08-02,2025-08-06,4,89.41,Yes,0,16.59,0,357.64
546,20,Male,North,Email,2024-06-14,2025-07-15,1,38.92,No,0,7.36,0,38.92
547,40,Other,East,Search Ads,2024-01-14,2024-12-29,4,83.65,No,0,11.16,1,334.6
548,48,Female,South,Email,2023-10-21,2025-08-02,2,98.56,No,1,9.45,0,197.12
549,44,Female,East,Social Media,2023-03-22,2025-10-05,2,101.27,Yes,1,9.93,0,202.54
550,53,Female,East,Referral,2023-05-04,2025-08-26,2,101.97,No,0,7.24,0,203.94
551,59,Male,East,Social Media,2023-10-15,2025-08-31,3,80.88,No,0,12.15,0,242.64
552,38,Male,South,Social Media,2025-07-15,2025-09-05,2,97.24,No,0,8.69,0,194.48
553,61,Male,East,Referral,2023-11-24,2025-07-26,3,132.3,Yes,2,8.98,0,396.9
554,34,Male,East,Social Media,2023-04-27,2025-09-01,5,96.59,No,0,6.18,0,482.95
555,69,Female,East,Search Ads,2024-07-30,2025-09-19,2,39.36,Yes,1,9.8,0,78.72
556,44,Female,East,Referral,2023-05-07,2025-02-11,1,100.69,No,0,6.45,1,100.69
557,56,Male,West,Email,2024-02-09,2025-08-21,2,109.19,No,1,9.78,0,218.38
558,63,Male,North,Email,2024-12-31,2025-07-11,6,88.89,Yes,0,16.21,0,533.34
559,59,Female,North,Social Media,2023-04-18,2025-08-29,2,69.37,Yes,0,11.87,0,138.74
560,62,Male,West,Social Media,2025-07-14,2025-09-12,3,112.47,Yes,3,14.04,0,337.41
561,45,Female,North,Search Ads,2024-09-29,2025-10-04,3,87.52,Yes,3,6.85,0,262.56
562,20,Male,West,Social Media,2025-07-06,2025-07-12,5,57.45,Yes,2,11.81,0,287.25
563,43,Male,East,Search Ads,2024-12-31,2025-07-13,3,89.92,Yes,1,14.4,0,269.76
564,27,Male,West,Search Ads,2025-08-26,2025-09-11,2,110.0,Yes,1,14.12,1,220.0
565,64,Female,East,Search Ads,2024-05-23,2025-09-30,5,90.55,Yes,1,12.75,0,452.75
566,30,Male,West,Referral,2023-01-17,2025-06-25,0,79.24,No,0,8.05,0,0.0
567,29,Female,East,Social Media,2023-03-05,2025-02-04,6,98.35,Yes,3,11.93,1,590.1
568,30,Male,East,Search Ads,2023-07-03,2025-01-28,4,104.55,Yes,1,5.25,1,418.2
569,51,Male,South,Social Media,2023-04-14,2025-09-25,4,64.3,No,3,13.42,0,257.2
